notation,label,broader
root,海老名市立中央図書館分類表,
20001100810111,水質・土壌汚染,2000110081
20001100810121,原子力・放射能汚染,2000110081
20001100810131,食品公害,2000110081
20001100810141,産業廃棄物,2000110081
20001100810151,ごみ問題・リサイクル,2000110081
20001100810161,エネルギー問題,2000110081
20001100810171,新エネルギー,2000110081
20001100810181,環境ビジネス,2000110081
20001100810191,エコロジー,2000110081
20001100819999,その他 環境学,2000110081
20002100010001,自然科学全集,2000210001
21000100010001,農学一般,2100010001
21000100010011,農業読み物,2100010001
21000100010021,農業政策,2100010001
21000100010031,農業改革,2100010001
21000100010041,農業問題,2100010001
21000100010051,海外農業,2100010001
21000100010061,JA,2100010001
21000100019999,その他 農学,2100010001
21000100110001,農業事典,2100010011
21000100110011,農業一般,2100010011
21000100110021,有機栽培・有機農業,2100010011
21000100110031,自然農法,2100010011
21000100110041,農作物,2100010011
21000100110051,肥料,2100010011
21000100110061,農薬・害虫駆除,2100010011
21000100119999,その他 農業,2100010011
21000100210001,畜産業,2100010021
21000100210011,獣医学,2100010021
21000100219999,その他 畜産業,2100010021
21000100310001,水産業,2100010031
21000100310011,捕鯨,2100010031
21000100319999,その他 水産業,2100010031
21000100410001,林業,2100010041
21000100410011,炭,2100010041
21000100419999,その他 林業,2100010041
21000100519999,その他 産業,2100010051
21000100610001,産業全集,2100010061
22000100010001,土木仕様書,2200010001
22000100110001,土木事典・便覧,2200010011
22000100110011,土木工学一般,2200010011
22000100110021,土木計画,2200010011
22000100110031,土木設計・製図,2200010011
22000100119999,その他 土木工学一般,2200010011
22000100210001,構造力学,2200010021
22000100219999,その他 構造力学,2200010021
22000100310001,測量,2200010031
22000100319999,その他 測量,2200010031
22000100410001,土木材料,2200010041
22000100410011,コンクリート,2200010041
22000100419999,その他 土木材料,2200010041
22000100510001,施工管理,2200010051
22000100510011,施工技術,2200010051
22000100510021,見積・積算,2200010051
22000100519999,その他 施工管理,2200010051
22000100610001,土質工学,2200010061
22000100610011,土質,2200010061
22000100610021,地盤・岩盤,2200010061
22000100610031,基礎工,2200010061
22000100619999,その他 土質工学,2200010061
22000100710001,水理学,2200010071
22000100710011,上下水道,2200010071
22000100710021,衛生工学,2200010071
22000100710031,河川,2200010071
22000100710041,海岸・港湾,2200010071
22000100719999,その他 水理学,2200010071
22000100810001,交通工学,2200010081
22000100810011,交通読み物,2200010081
22000100810021,道路工学,2200010081
22000100810031,舗装・アスファルト,2200010081
22000100810041,鉄道・空港・ほか,2200010081
22000100819999,その他 交通,2200010081
22000100910001,橋梁,2200010091
22000100910011,トンネル・地下空間,2200010091
22000100910021,ダム・土地造成,2200010091
22000100919999,その他 構造物,2200010091
22000101010001,都市計画一般,2200010101
22000101010011,土地利用,2200010101
22000101010021,防災,2200010101
22000101010031,景観,2200010101
22000101010041,緑化,2200010101
22000101019999,その他 都市計画,2200010101
22000101110001,農業土木,2200010111
22000101110011,土壌学,2200010111
22000101110021,造園,2200010111
22000101119999,その他 農業土木,2200010111
22001100010001,電子事典,2200110001
22001100010011,電子工学一般,2200110001
22001100010021,プラズマ,2200110001
22001100010031,電子機器,2200110001
22001100010041,電子工作,2200110001
22001100010051,プリント・はんだ・実装,2200110001
22001100010061,超伝導,2200110001
22001100010071,ナノテクノロジー,2200110001
22001100010081,半導体・IC,2200110001
22001100010091,デバイス,2200110001
22001100010101,液晶,2200110001
22001100010111,電子回路,2200110001
22001100010121,デジタル回路,2200110001
22001100010131,画像信号処理,2200110001
22001100019999,その他 電気・電子,2200110001
22001100110001,通信一般,2200110011
22001100110011,光通信・光ファイバー,2200110011
22001100110021,衛星通信,2200110011
22001100110031,無線,2200110011
22001100110041,電波工学,2200110011
22001100119999,その他 通信工学,2200110011
22001100210001,電気事典・便覧,2200110021
22001100210011,法規・法令集,2200110021
22001100210021,電気工学一般,2200110021
22001100210031,電気回路,2200110021
22001100210041,電気磁気学,2200110021
22001100210051,計測一般,2200110021
22001100210061,センサ,2200110021
22001100210071,モータ,2200110021
22001100210081,制御一般,2200110021
22001100210091,シーケンス制御,2200110021
22001100210101,電気機器,2200110021
22001100219999,その他 電気工学,2200110021
22001100310001,発電一般,2200110031
22001100310011,電気材料,2200110031
22001100310021,火力・水力発電,2200110031
22001100310031,原子力発電,2200110031
22001100310041,電気設備,2200110031
22001100319999,その他 電力工学,2200110031
22002100010001,機械事典・便覧,2200210001
22002100010011,機械工学一般,2200210001
22002100010021,ロボット工学,2200210001
22002100010031,人工知能,2200210001
22002100010041,メカトロニクス,2200210001
22002100010051,機械制御,2200210001
22002100010061,工業力学,2200210001
22002100010071,振動工学,2200210001
22002100010081,機械力学,2200210001
22002100010091,材料力学,2200210001
22002100010101,機構学,2200210001
22002100010111,ねじ・歯車・ばね・軸,2200210001
22002100010121,弾性・塑性,2200210001
22002100010131,摩擦・潤滑,2200210001
22002100010141,トライボロジー,2200210001
22002100010151,破壊力学,2200210001
22002100010161,有限要素法,2200210001
22002100019999,その他 機械工学,2200210001
22002100110001,設計・製図,2200210011
22002100210001,工作機械一般,2200210021
22002100210011,工作機械入門,2200210021
22002100210021,NC工作機械,2200210021
22002100210031,切削,2200210021
22002100210041,治具,2200210021
22002100210051,板金,2200210021
22002100219999,その他 工作・工作機械,2200210021
22002100310001,工業熱力学,2200210031
22002100310011,熱機関,2200210031
22002100310021,ボイラー,2200210031
22002100310031,冷凍,2200210031
22002100310041,空調,2200210031
22002100319999,その他 熱工学,2200210031
22002100410001,流体工学,2200210041
22002100410011,ポンプ,2200210041
22002100410021,油圧,2200210041
22002100410031,配管,2200210041
22002100419999,その他 流体工学,2200210041
22002100510001,金属工学一般,2200210051
22002100510011,金属材料,2200210051
22002100510021,非鉄金属材料,2200210051
22002100510031,鉄鋼材料,2200210051
22002100510041,合金,2200210051
22002100510051,鋳造,2200210051
22002100510061,熱処理,2200210051
22002100510071,プレス加工,2200210051
22002100510081,溶接,2200210051
22002100510091,めっき・塗装,2200210051
22002100510101,金属疲労・腐食,2200210051
22002100519999,その他 金属工学,2200210051
22002100610001,精密機器,2200210061
22002100710001,自動車工学一般,2200210071
22002100710011,メカニズム,2200210071
22002100710021,エンジン,2200210071
22002100710031,電気自動車,2200210071
22002100719999,その他 自動車工学,2200210071
22002100810001,航空宇宙工学,2200210081
22002100810011,航空力学,2200210081
22002100810021,航空エンジン,2200210081
22002100819999,その他 航空宇宙工学,2200210081
22002100910001,法規・法令集,2200210091
22002100910011,海事事典,2200210091
22002100910021,海事工学一般,2200210091
22002100910031,造船学,2200210091
22002100910041,航海学,2200210091
22002100910051,海上保安,2200210091
22002100919999,その他 海事・船舶工学,2200210091
22003100010001,工学事典,2200310001
22003100010011,工学一般,2200310001
22003100019999,その他 工学一般,2200310001
22003100110001,生産管理,2200310011
22003100110011,生産システム,2200310011
22003100110021,工場管理,2200310011
22003100119999,その他 生産管理,2200310011
22003100210001,品質管理,2200310021
22003100210011,改善・QC,2200310021
22003100210021,安全管理,2200310021
22003100219999,その他 品質管理,2200310021
22003100310001,JIS一般,2200310031
22003100310011,JISハンドブック,2200310031
22003100310021,ISO一般,2200310031
22003100310031,ISO9000・9001,2200310031
22003100310041,ISO14000・14001,2200310031
22003100310051,環境マネジメント,2200310031
22003100319999,その他 JIS,2200310031
22003100410001,化学工業事典・便覧,2200310041
22003100410011,化学工業一般,2200310041
22003100410021,電気化学工業,2200310041
22003100410031,高分子化学工業,2200310041
22003100410041,化学薬品,2200310041
22003100410051,材料一般,2200310041
22003100410061,燃料・爆発物,2200310041
22003100410071,油脂類,2200310041
22003100410081,ゴム,2200310041
22003100410091,プラスチック,2200310041
22003100410101,セラミック,2200310041
22003100410111,ガラス,2200310041
22003100410121,食品化学,2200310041
22003100419999,その他 化学工業,2200310041
22003100510001,製造工業,2200310051
22003100510011,皮革工業,2200310051
22003100510021,製紙工業,2200310051
22003100510031,繊維工学,2200310051
22003100519999,その他 製造工業,2200310051
22004100010001,技術全集,2200410001
23000100010001,建築事典・便覧,2300010001
23000100010011,建築学一般,2300010001
23000100010021,建築史,2300010001
23000100010031,建築環境学,2300010001
23000100010041,建築読み物,2300010001
23000100010051,西洋建築,2300010001
23000100010061,東洋建築,2300010001
23000100010071,日本建築,2300010001
23000100010081,建築写真集,2300010001
23000100019999,その他 建築学一般,2300010001
23000100110001,街を創る,2300010011
23000100110011,都市論,2300010011
23000100110021,都市計画,2300010011
23000100110031,地域再興,2300010011
23000100110041,地域のまちづくり,2300010011
23000100210001,国内建築家,2300010021
23000100310001,海外建築家,2300010031
23000100410001,建築デザイン,2300010041
23000100410011,公共建築,2300010041
23000100410021,病院・福祉施設,2300010041
23000100410031,ホテル・旅館,2300010041
23000100410041,複合ビル・オフィスビル,2300010041
23000100410051,商業施設,2300010041
23000100410061,ショップデザイン,2300010041
23000100410071,オフィスデザイン,2300010041
23000100419999,その他 公共・商店建築,2300010041
23000100510001,住宅建築一般,2300010051
23000100510011,住宅施工,2300010051
23000100510021,住宅図面集,2300010051
23000100510031,木造住宅,2300010051
23000100510041,集合住宅・マンション,2300010051
23000100510051,バリアフリー,2300010051
23000100510061,ログハウス,2300010051
23000100510071,住宅写真集,2300010051
23000100519999,その他 住宅建築,2300010051
23000100610001,インテリア事典・用語集,2300010061
23000100610011,インテリア学,2300010061
